"name","phone","website","address","rating","reviews","query","url","email"
"Roofing Innovations","","https://www.google.com/aclk?sa=L&ai=DChsSEwihgvyv8biSAxXDo1AGHSrdCLsYACICCAEQARoCZGc&co=1&ase=2&gclid=EAIaIQobChMIoYL8r_G4kgMVw6NQBh0q3Qi7EBAYASAAEgIiyfD_BwE&cid=CAASuwHkaDQqE86atMG_3LPqYWNbMdricQYi3CGFWwCvl3PJ7qo7u7n7iSW6ZrlToKDYjVesdopzoKFoUHdRsMCxR-CxApBUbdWN199Q-SLSPoXg2jC8fvU1C4enltbGO83rLHY-tReTuvJvTT3-yMeOXJJ0AgNzmJYk2xRFv5-D_kgEE9PxilVvbxkEgZJdC4W7lE9KB-A-IdfixYsXCd-Kag7nopiynO8Akybd37kqspXOFvhSV270jNCL8XSt&cce=2&category=acrcp_v1_32&sig=AOD64_0Eakt_C_0AJupSCqwOf_TDa05zAA&adurl&q&ctype=99&nis=6","","5.0","23","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Roofing+Innovations/data=!4m7!3m6!1s0x80c32ba05394a20d:0x85bba519c78836d!8m2!3d34.008088!4d-117.908934!16s%2Fg%2F11rms71jbw!19sChIJDaKUU6Arw4ARbYN4nFG6Wwg?authuser=0&hl=en&rclk=1","micah@micahrich.com"
"Cutler Construction Services, Inc.","","https://www.google.com/aclk?sa=L&ai=DChsSEwihgvyv8biSAxXDo1AGHSrdCLsYACICCAEQABoCZGc&co=1&ase=2&gclid=EAIaIQobChMIoYL8r_G4kgMVw6NQBh0q3Qi7EBAYAiAAEgJM3_D_BwE&cid=CAASuwHkaDQqE86atMG_3LPqYWNbMdricQYi3CGFWwCvl3PJ7qo7u7n7iSW6ZrlToKDYjVesdopzoKFoUHdRsMCxR-CxApBUbdWN199Q-SLSPoXg2jC8fvU1C4enltbGO83rLHY-tReTuvJvTT3-yMeOXJJ0AgNzmJYk2xRFv5-D_kgEE9PxilVvbxkEgZJdC4W7lE9KB-A-IdfixYsXCd-Kag7nopiynO8Akybd37kqspXOFvhSV270jNCL8XSt&cce=2&category=acrcp_v1_32&sig=AOD64_2SzY3Zuy8ZU6s1TA5Njn4CY-L7WA&adurl&q&ctype=99&nis=6","","5.0","18","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Cutler+Construction+Services,+Inc./data=!4m7!3m6!1s0x80dcdbe230fd28c5:0xc8362ebfac9c6dde!8m2!3d33.791529!4d-117.763131!16s%2Fg%2F11f6fkstqx!19sChIJxSj9MOLb3IAR3m2crL8uNsg?authuser=0&hl=en&rclk=1",""
"Horizon Roofing","","https://horizonroofingca.com/areas/irvine/","","4.8","59","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Horizon+Roofing/data=!4m7!3m6!1s0x80dcd6fad3f41d63:0x4b356d1c346d5023!8m2!3d33.6831353!4d-117.8531664!16s%2Fg%2F1ptwfmc9m!19sChIJYx300_rW3IARI1BtNBxtNUs?authuser=0&hl=en&rclk=1",""
"OC Custom Roofing","","https://occommercialroofing.com/","","5.0","7","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/OC+Custom+Roofing/data=!4m7!3m6!1s0x80dce97226ccfe8d:0x27d83f9adb8a25d0!8m2!3d33.6310716!4d-117.7169314!16s%2Fg%2F11j026wq3v!19sChIJjf7MJnLp3IAR0CWK25o_2Cc?authuser=0&hl=en&rclk=1",""
"Medina Pro Roofing","","https://medinaproroofing.com/","","4.7","14","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Medina+Pro+Roofing/data=!4m7!3m6!1s0xc5cfec94594a139:0x143f6f9cfdc283a!8m2!3d33.7867109!4d-117.7982641!16s%2Fg%2F11w_s77fbm!19sChIJOaGURcn-XAwROijcz_n2QwE?authuser=0&hl=en&rclk=1","info@medinaproroofing.com"
"Best Roofing Solution - Orange","","","","5.0","13","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Best+Roofing+Solution+-+Orange/data=!4m7!3m6!1s0x80dcd7fad2f2fb65:0x510a57752fafda81!8m2!3d33.83105!4d-117.8311657!16s%2Fg%2F11vs8qz_04!19sChIJZfvy0vrX3IARgdqvL3VXClE?authuser=0&hl=en&rclk=1",""
"One Stop Roofing","","https://1stoproofing.com/","","5.0","151","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/One+Stop+Roofing/data=!4m7!3m6!1s0x80dcef5753fec665:0xf34c414d7cc26c94!8m2!3d33.7163378!4d-117.9082969!16s%2Fg%2F11qp1szkld!19sChIJZcb-U1fv3IARlGzCfE1BTPM?authuser=0&hl=en&rclk=1","engitech@oceanthemes.net"
"Commercial Roofer Orange County","","https://orangecountycommercialroofing.com/","","","","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Commercial+Roofer+Orange+County/data=!4m7!3m6!1s0x80dcd9d9fcf554e1:0x72a69fc6548a5e8c!8m2!3d33.787622!4d-117.876471!16s%2Fg%2F11yslv90q5!19sChIJ4VT1_NnZ3IARjF6KVMafpnI?authuser=0&hl=en&rclk=1","info@orangecountycommercialroofing.com"
"Stay Dry Roofing Company","","http://www.staydryroofingcompany.com/","","5.0","11","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Stay+Dry+Roofing+Company/data=!4m7!3m6!1s0x80dd25ba5b29e6a1:0x789d531360ba2609!8m2!3d33.719835!4d-118.059669!16s%2Fg%2F1hc2lm70p!19sChIJoeYpW7ol3YARCSa6YBNTnXg?authuser=0&hl=en&rclk=1","support@brinkster.com"
"Red Turtle Roofing of Fullerton","","https://redturtleroofing.com/ca/fullerton/","","5.0","31","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Red+Turtle+Roofing+of+Fullerton/data=!4m7!3m6!1s0x80dd2b49a1b789c3:0xf7adaddb8fc8364a!8m2!3d33.691176!4d-117.8309764!16s%2Fg%2F11lzpx2693!19sChIJw4m3oUkr3YARSjbIj9utrfc?authuser=0&hl=en&rclk=1","info@redturtleroofing.com"
"Roof Doctors Orange County","","https://theroofdoctors.net/orange-county/","","","","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Roof+Doctors+Orange+County/data=!4m7!3m6!1s0x80dcd9dcbcbfbda5:0x2f51bcc4a8d88775!8m2!3d33.776111!4d-117.8636521!16s%2Fg%2F11w83xyd46!19sChIJpb2_vNzZ3IARdYfYqMS8US8?authuser=0&hl=en&rclk=1",""
"Superior Roofing Systems","","https://www.superiorroofingsystems.com/","","4.9","80","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Superior+Roofing+Systems/data=!4m7!3m6!1s0x80dcdbd176ad163b:0x486160b736e01eca!8m2!3d33.8001756!4d-117.895759!16s%2Fg%2F12647d1q0!19sChIJOxatdtHb3IARyh7gNrdgYUg?authuser=0&hl=en&rclk=1","8c4075d5481d476e945486754f783364@sentry.io"
"South County Roofing","","https://orangecountyroofrepair.com/","","4.6","9","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/South+County+Roofing/data=!4m7!3m6!1s0x80dce8fcb76e316d:0x649943051f4ac932!8m2!3d33.6447595!4d-117.6845009!16s%2Fg%2F11cks20kn5!19sChIJbTFut_zo3IARMslKHwVDmWQ?authuser=0&hl=en&rclk=1","ravenousravendesign@gmail.com"
"Above It All Roofing, Inc.","","https://nycchimneyrepair.shop/","","5.0","2","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Above+It+All+Roofing,+Inc./data=!4m7!3m6!1s0x25099274d725acaf:0x41cbc3a811f4f278!8m2!3d33.7653721!4d-117.8138451!16s%2Fg%2F11ym_kldbf!19sChIJr6wl13SSCSURePL0EajDy0E?authuser=0&hl=en&rclk=1","contact@nychimneyrepair.com"
"Red Pointe Roofing","","http://www.redpointeroofing.com/","","4.8","30","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Red+Pointe+Roofing/data=!4m7!3m6!1s0x80dcd73d7201ccf7:0x96dcba9b411e3f79!8m2!3d33.8178748!4d-117.8574926!16s%2Fg%2F1q64q_snk!19sChIJ98wBcj3X3IAReT8eQZu63JY?authuser=0&hl=en&rclk=1","user@domain.com"
"Edison California Roofing","","https://www.edisoncaroofing.com/","","5.0","281","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Edison+California+Roofing/data=!4m7!3m6!1s0x80dd29baf68a237d:0x5ad51b7c5b04a663!8m2!3d33.7753829!4d-118.0038966!16s%2Fg%2F11x0pxt72_!19sChIJfSOK9rop3YARY6YEW3wb1Vo?authuser=0&hl=en&rclk=1","edison.caroofing@gmail.com"
"Rational Roofing Services","","https://rationalroofingservices.com/","","4.9","15","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Rational+Roofing+Services/data=!4m7!3m6!1s0x80dcdf4e0f72bc4d:0xd63da61625fe5347!8m2!3d33.640814!4d-117.7803964!16s%2Fg%2F11fl0qd2td!19sChIJTbxyD07f3IARR1P-JRamPdY?authuser=0&hl=en&rclk=1","sales@rationalrs.com"
"Ocean Roofing Inc","","https://oceanroofinginc.com/","","5.0","17","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Ocean+Roofing+Inc/data=!4m7!3m6!1s0x80dcd98f43688a7d:0xd3f2afd2616aa391!8m2!3d33.740167!4d-117.8695449!16s%2Fg%2F11w4rt47mb!19sChIJfYpoQ4_Z3IARkaNqYdKv8tM?authuser=0&hl=en&rclk=1","contoso@example.com"
"Orange County 24 Hour Roofing Service","","","","4.7","3","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Orange+County+24+Hour+Roofing+Service/data=!4m7!3m6!1s0x80dd29fc4bfda2b5:0x2c2059db483ee7bb!8m2!3d33.8517857!4d-117.9281896!16s%2Fg%2F11f388grbv!19sChIJtaL9S_wp3YARu-c-SNtZICw?authuser=0&hl=en&rclk=1",""
"OC Stay Dry Roofing","","http://www.ocstaydryroofing.com/","","4.7","28","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/OC+Stay+Dry+Roofing/data=!4m7!3m6!1s0x80dd2a23616dc08b:0xee4bf4134656dd71!8m2!3d33.640814!4d-117.7803964!16s%2Fg%2F11gg6c0g7w!19sChIJi8BtYSMq3YARcd1WRhP0S-4?authuser=0&hl=en&rclk=1","support@brinkster.com"
"Roof Pro","","http://www.roofprooc.com/","","4.8","151","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Roof+Pro/data=!4m7!3m6!1s0x80dd2b146c8cc6bf:0xa20a075e3ad472d6!8m2!3d33.9241535!4d-117.9227491!16s%2Fg%2F11f611p184!19sChIJv8aMbBQr3YAR1nLUOl4HCqI?authuser=0&hl=en&rclk=1","info@roofprooc.com"
"Yorba Linda Roofing Contractor","","http://www.orangecountyroofingcompany.com/","","5.0","4","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Yorba+Linda+Roofing+Contractor/data=!4m7!3m6!1s0x80dcd18cfdc07aff:0xe0c9b04ea6a0bfa3!8m2!3d33.8912197!4d-117.7632564!16s%2Fg%2F1yfprryzs!19sChIJ_3rA_YzR3IARo7-gpk6wyeA?authuser=0&hl=en&rclk=1","ocstaydryroofing@yahoo.com"
"Pacific Blue Roofing","","https://www.pacificblueroofing.com/","","5.0","54","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Pacific+Blue+Roofing/data=!4m7!3m6!1s0x2f63ec6458b67a83:0x2f7eb2edb0cb27bf!8m2!3d33.556269!4d-117.7168871!16s%2Fg%2F11vyr9f0fm!19sChIJg3q2WGTsYy8RvyfLsO2yfi8?authuser=0&hl=en&rclk=1",""
"Orange County Roof Inspection","","https://southcountyroofing.com/","","5.0","1","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Orange+County+Roof+Inspection/data=!4m7!3m6!1s0x80dcd77bf9c9c921:0x46809144bb33fe05!8m2!3d33.7777711!4d-117.8669027!16s%2Fg%2F1vyswv6b!19sChIJIcnJ-XvX3IARBf4zu0SRgEY?authuser=0&hl=en&rclk=1","customerservice@southcountyroofing.com"
"Golden Roofing","","","","5.0","43","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Golden+Roofing/data=!4m7!3m6!1s0x8b76137528fbd9e7:0x837e35224f9b9cf!8m2!3d33.6636304!4d-117.909361!16s%2Fg%2F11wbjs_879!19sChIJ59n7KHUTdosRz7n5JFLjNwg?authuser=0&hl=en&rclk=1",""
"Mckay's Roofing","","https://mckays-roofing.com/contact.htm","","","","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Mckay%27s+Roofing/data=!4m7!3m6!1s0x80dcd9e81d46fadd:0xa5bf92d1ba784e0!8m2!3d33.7832004!4d-117.8545088!16s%2Fg%2F11srgk3qhp!19sChIJ3fpGHejZ3IAR4ISnGy35Wwo?authuser=0&hl=en&rclk=1",""
"TG Roofing and Roof Removal","","http://www.tgroofs.com/","","4.9","12","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/TG+Roofing+and+Roof+Removal/data=!4m7!3m6!1s0x80dcd76fc7cb4209:0xf5c06a1bbbe5868d!8m2!3d33.8036161!4d-117.8653031!16s%2Fg%2F1td2bmtd!19sChIJCULLx2_X3IARjYbluxtqwPU?authuser=0&hl=en&rclk=1",""
"Forefront Roofing","","https://www.forefrontroofinginc.com/","","5.0","103","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Forefront+Roofing/data=!4m7!3m6!1s0xa0a0e87f79d5faff:0x6445bae660f2922c!8m2!3d33.676405!4d-117.5163305!16s%2Fg%2F11t_wgt0cs!19sChIJ__rVeX_ooKARLJLyYOa6RWQ?authuser=0&hl=en&rclk=1","info@forefrontroofinginc.com"
"Alas & Bravo Roofing Company","","http://www.alasbravo.com/","","4.9","56","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Alas+%26+Bravo+Roofing+Company/data=!4m7!3m6!1s0x80dcdc81983379cd:0xff49ef5f5e1abd85!8m2!3d33.6656325!4d-117.817327!16s%2Fg%2F11fx6zmjdl!19sChIJzXkzmIHc3IARhb0aXl_vSf8?authuser=0&hl=en&rclk=1","alas.and.bravo@gmail.com"
"Sadler Roofing Inc.","","http://www.sadlerroofing.com/","","5.0","30","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Sadler+Roofing+Inc./data=!4m7!3m6!1s0x80dce065fdca6979:0x2f0342a8385cca7e!8m2!3d33.8259045!4d-117.8624566!16s%2Fg%2F1v6l7sxy!19sChIJeWnK_WXg3IARfspcOKhCAy8?authuser=0&hl=en&rclk=1","info@sadlerroofing.com"
"All Service Roofing","","http://allserviceroofing.net/","","4.9","110","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/All+Service+Roofing/data=!4m7!3m6!1s0x80dd2761147db9f7:0x9247bdca9046dd4d!8m2!3d33.7252132!4d-117.9619315!16s%2Fg%2F11lg4cvkj5!19sChIJ97l9FGEn3YARTd1GkMq9R5I?authuser=0&hl=en&rclk=1","impallari@gmail.com"
"Bartlett Roofing","","https://bartlettroofs.com/service-areas/orange-county-ca/","","5.0","10","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Bartlett+Roofing/data=!4m7!3m6!1s0x80dcdfafc9f93c87:0x4999c77d424c0784!8m2!3d33.6881944!4d-117.8551262!16s%2Fg%2F11x1y3dpq4!19sChIJhzz5ya_f3IARhAdMQn3HmUk?authuser=0&hl=en&rclk=1",""
"San Marino Roof Co., Inc.","","http://sanmarinoroof.com/","","5.0","4","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/San+Marino+Roof+Co.,+Inc./data=!4m7!3m6!1s0x80dcd71a14c392a3:0xc21f00c2dfd56fbc!8m2!3d33.8243587!4d-117.8617061!16s%2Fg%2F11j2z64vgd!19sChIJo5LDFBrX3IARvG_V38IAH8I?authuser=0&hl=en&rclk=1",""
"Santa Ana Roofing","","http://roofingsantaana.pro/","","5.0","13","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Santa+Ana+Roofing/data=!4m7!3m6!1s0x80dcd90772047a31:0x4cf47245be4402a9!8m2!3d33.7482421!4d-117.8699509!16s%2Fg%2F1q66zcp65!19sChIJMXoEcgfZ3IARqQJEvkVy9Ew?authuser=0&hl=en&rclk=1",""
"OC Roof Kings","","https://ocroofkings.com/?utm_source=GBP&utm_medium=button","","5.0","14","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/OC+Roof+Kings/data=!4m7!3m6!1s0x4ba813d580b0a409:0xcbb13e21ed2c6f2e!8m2!3d33.835649!4d-118.0405815!16s%2Fg%2F11vsnv5g19!19sChIJCaSwgNUTqEsRLm8s7SE-scs?authuser=0&hl=en&rclk=1","info@ocroofkings.com"
"Supreme Quality Roofing","","https://supremequalityroofing.com/","","5.0","17","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Supreme+Quality+Roofing/data=!4m7!3m6!1s0x85ea6b6b17c7b7f7:0x4a758720f658d5!8m2!3d33.7379755!4d-117.887101!16s%2Fg%2F11xf1hdzv5!19sChIJ97fHF2tr6oUR1Vj2IId1SgA?authuser=0&hl=en&rclk=1",""
"Di Rock GC and Roofing","","http://www.dirockgc.com/","","4.9","53","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Di+Rock+GC+and+Roofing/data=!4m7!3m6!1s0x80dced18ed16e2f7:0xf891e0858cc6035f!8m2!3d33.640814!4d-117.7803964!16s%2Fg%2F11hkrhnnlz!19sChIJ9-IW7Rjt3IARXwPGjIXgkfg?authuser=0&hl=en&rclk=1",""
"Garden Grove Roof Pros","","http://roofing4lessco.com/","","5.0","42","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Garden+Grove+Roof+Pros/data=!4m7!3m6!1s0x80dd2f3bf708be51:0x729b7a07ce99a067!8m2!3d33.7796284!4d-118.0074346!16s%2Fg%2F1tcvc5xs!19sChIJUb4I9zsv3YARZ6CZzgd6m3I?authuser=0&hl=en&rclk=1","info@roofing4lessco.com"
"U.S. Best Roofing, Inc.","","https://www.usbestroofing.com/","","5.0","15","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/U.S.+Best+Roofing,+Inc./data=!4m7!3m6!1s0x80dcdda666e818a7:0x5e49b03b5fab8f0c!8m2!3d33.7248362!4d-117.7932679!16s%2Fg%2F11v_0xxn4d!19sChIJpxjoZqbd3IARDI-rXzuwSV4?authuser=0&hl=en&rclk=1","info@usbestroofing.com"
"S&L Roofing","","https://roofrepairorangecountyca.com/","","1.0","2","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/S%26L+Roofing/data=!4m7!3m6!1s0x80dcee907410406d:0xc79f544499229b1d!8m2!3d33.5808!4d-117.706607!16s%2Fg%2F1tt0rf9w!19sChIJbUAQdJDu3IARHZsimURUn8c?authuser=0&hl=en&rclk=1","sandlroofing@yahoo.com"
"Ray's Roofing Company","","","","","","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Ray%27s+Roofing+Company/data=!4m7!3m6!1s0x80dcdcf985bff93d:0x63c3cd384622b94e!8m2!3d33.6972577!4d-117.7788468!16s%2Fg%2F11s30j19lq!19sChIJPfm_hfnc3IARTrkiRjjNw2M?authuser=0&hl=en&rclk=1",""
"AAA Roofers of Orange","","https://www.mccarthyroofing.com/","","4.0","4","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/AAA+Roofers+of+Orange/data=!4m7!3m6!1s0x80dcd76b93a1e9ff:0xe8af1d4314dcef74!8m2!3d33.8062948!4d-117.8632261!16s%2Fg%2F11d_6jn9cg!19sChIJ_-mhk2vX3IARdO_cFEMdr-g?authuser=0&hl=en&rclk=1",""
"SoCal Green Roof Repair & Install","","","","5.0","1","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/SoCal+Green+Roof+Repair+%26+Install/data=!4m7!3m6!1s0x80dcdd3d2cdf5ebb:0xa737f620d13dcc9d!8m2!3d33.835649!4d-118.0405815!16s%2Fg%2F11ngpjmw9x!19sChIJu17fLD3d3IARncw90SD2N6c?authuser=0&hl=en&rclk=1",""
"Express Roofing","","http://gmail.com/","","4.9","29","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Express+Roofing/data=!4m7!3m6!1s0x80dcd9aa762e5c69:0xc23a1f67db30c973!8m2!3d32.818504!4d-96.7320961!16s%2Fg%2F11gy6f7qnl!19sChIJaVwudqrZ3IARc8kw22cfOsI?authuser=0&hl=en&rclk=1",""
"SG Roofing LLC","","https://sgroofingllc.net/","","5.0","44","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/SG+Roofing+LLC/data=!4m7!3m6!1s0x31cf6c06236c80b:0x45f13fd3bd92725!8m2!3d33.7131003!4d-117.9304738!16s%2Fg%2F11vwq38q33!19sChIJC8g2YsD2HAMRJSfZO_0TXwQ?authuser=0&hl=en&rclk=1",""
"C&S Construction Enterprises","","https://csconstructionenterprises.com/","","5.0","21","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/C%26S+Construction+Enterprises/data=!4m7!3m6!1s0xaaa3c35a72fb0f1d:0x5e247ece6de01069!8m2!3d33.7897459!4d-117.8015837!16s%2Fg%2F11vypldhw4!19sChIJHQ_7clrDo6oRaRDgbc5-JF4?authuser=0&hl=en&rclk=1",""
"Over & Above Roofing LLC","","https://www.overandaboveroofingoc.com/?utm_source=google&utm_medium=gmb&utm_campaign=seo","","4.8","21","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Over+%26+Above+Roofing+LLC/data=!4m7!3m6!1s0x8af80308c31d7f97:0x7719b81574046e1d!8m2!3d33.8202137!4d-117.8781896!16s%2Fg%2F11kr_9j4rr!19sChIJl38dwwgD-IoRHW4EdBW4GXc?authuser=0&hl=en&rclk=1",""
"Orange Roof Co Inc","","","","4.0","3","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Orange+Roof+Co+Inc/data=!4m7!3m6!1s0x80dcd71a1a147719:0x36f19f2e30a86ca1!8m2!3d33.8289232!4d-117.8564668!16s%2Fg%2F1thvyl1_!19sChIJGXcUGhrX3IARoWyoMC6f8TY?authuser=0&hl=en&rclk=1",""
"Stay Dry Roofing","","https://staydryroofingmissionviejo.com/","","3.7","6","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Stay+Dry+Roofing/data=!4m7!3m6!1s0x80dcd405ccf66107:0x8da9e7456e0f6d34!8m2!3d33.6179834!4d-117.6760663!16s%2Fg%2F1tcxk1n3!19sChIJB2H2zAXU3IARNG0PbkXnqY0?authuser=0&hl=en&rclk=1","ocstaydryroofing@yahoo.com"
"Weatherline ReRoofing & Repairs","","https://www.weatherlineroofing.com/","","4.9","28","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Weatherline+ReRoofing+%26+Repairs/data=!4m7!3m6!1s0x80dcd7031b5727a5:0x9926de4e32e93c99!8m2!3d33.8352138!4d-117.8537516!16s%2Fg%2F11hdl122bg!19sChIJpSdXGwPX3IARmTzpMk7eJpk?authuser=0&hl=en&rclk=1",""
"Pacific Coast Roofing INC.","","https://pcrroofing.net/","","4.5","30","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Pacific+Coast+Roofing+INC./data=!4m7!3m6!1s0x80dcd9cd2bbf8953:0x6f9a920c4be55507!8m2!3d33.7724783!4d-117.8725012!16s%2Fg%2F11fqk_2fd2!19sChIJU4m_K83Z3IARB1XlSwySmm8?authuser=0&hl=en&rclk=1",""
"Renew Edge Roofing Supply","","","","5.0","6","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Renew+Edge+Roofing+Supply/data=!4m7!3m6!1s0x80dcd90c35dcf717:0xc28530cc88a6b123!8m2!3d33.7887582!4d-117.8534649!16s%2Fg%2F11xzckp3vz!19sChIJF_fcNQzZ3IARI7GmiMwwhcI?authuser=0&hl=en&rclk=1",""
"S New Roof","","https://www.snewroof.com/","","5.0","6","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/S+New+Roof/data=!4m7!3m6!1s0x80dcd97dded6dfd9:0xf163ffda136769e2!8m2!3d33.7602309!4d-117.8481976!16s%2Fg%2F11x2hlwdvc!19sChIJ2d_W3n3Z3IAR4mlnE9r_Y_E?authuser=0&hl=en&rclk=1",""
"Jacob Roofing","","https://www.jacobroofing.com/about-us/","","5.0","5","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Jacob+Roofing/data=!4m7!3m6!1s0x80dcda1a1818d1ab:0xd7641bd2c365a21d!8m2!3d33.7875948!4d-117.8208028!16s%2Fg%2F11vhf_6kmh!19sChIJq9EYGBra3IARHaJlw9IbZNc?authuser=0&hl=en&rclk=1","info@jacobroofing.com"
"SoCal Roof Installation & Repair Irvine","","","","5.0","1","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/SoCal+Roof+Installation+%26+Repair+Irvine/data=!4m7!3m6!1s0x80dcdda1bab380ff:0xfc2aab1b985f2d0a!8m2!3d33.835649!4d-118.0405815!16s%2Fg%2F11jtzf2xwd!19sChIJ_4CzuqHd3IARCi1fmBurKvw?authuser=0&hl=en&rclk=1",""
"Optimal Roofing & Solar","","https://optimalrns.com/","","4.9","16","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Optimal+Roofing+%26+Solar/data=!4m7!3m6!1s0x80dcdf2a8a80eefd:0x5aaee237043cfaa2!8m2!3d33.7124616!4d-117.8373543!16s%2Fg%2F11vz4jk9v9!19sChIJ_e6Aiirf3IARovo8BDfirlo?authuser=0&hl=en&rclk=1",""
"Jeronimo Roofing","","http://jeronimoroofingrepair.com/","","5.0","4","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Jeronimo+Roofing/data=!4m7!3m6!1s0x80dcd78e67372b9b:0x40b3cbe16776ccde!8m2!3d33.786671!4d-118.182354!16s%2Fg%2F11btww2zbs!19sChIJmys3Z47X3IAR3sx2Z-HLs0A?authuser=0&hl=en&rclk=1",""
"Dynamic Roofing Co.","","https://dynamicroofingoc.com/","","5.0","12","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Dynamic+Roofing+Co./data=!4m7!3m6!1s0x6b3f87f83c377acf:0xd22ab3a932f8b3cf!8m2!3d33.6831655!4d-117.7905319!16s%2Fg%2F11pzm2h75q!19sChIJz3o3PPiHP2sRz7P4MqmzKtI?authuser=0&hl=en&rclk=1","dynamicroofingoc@gmail.com"
"Bronco Roofing Inc.","","http://broncoroofinginc.com/","","3.9","7","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Bronco+Roofing+Inc./data=!4m7!3m6!1s0x80dcd72798783449:0x7adcb25d585bb9ce!8m2!3d33.8364442!4d-117.8453038!16s%2Fg%2F1tdbl8z8!19sChIJSTR4mCfX3IARzrlbWF2y3Ho?authuser=0&hl=en&rclk=1",""
"Monarch Roofing","","https://monarchroofs.org/Contact-Us","","3.0","4","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Monarch+Roofing/data=!4m7!3m6!1s0x80dcd76f7f14f435:0x198e2edbfeadff36!8m2!3d33.8026637!4d-117.8632372!16s%2Fg%2F11sv1m17qh!19sChIJNfQUf2_X3IARNv-t_tsujhk?authuser=0&hl=en&rclk=1",""
"Jordan Roof Company","","http://www.jordanroofoc.com/","","4.0","33","Roofing Contractor in Orange County, CA","https://www.google.com/maps/place/Jordan+Roof+Company/data=!4m7!3m6!1s0x80dcd7658a61c27f:0xeb8f685f5e0c59e8!8m2!3d33.762735!4d-117.9282051!16s%2Fg%2F1trplhp5!19sChIJf8JhimXX3IAR6FkMXl9oj-s?authuser=0&hl=en&rclk=1","reception@jordanroof.com"
